49;1;5;1;5;0.081807084;105.0;53.0;223690130
49;1;5;2;5;0.031746034;105.0;53.0;223690251
49;1;5;1;4;0.06935287;71.0;26.0;223690687
49;1;5;2;4;0.026129428;71.0;26.0;223690809
49;1;5;1;8;0.082783885;92.0;34.0;223691506
49;1;5;2;8;0.034920637;92.0;34.0;223691611
49;1;5;1;3;0.07887668;62.0;72.0;223691948
49;1;5;2;3;0.02735043;62.0;72.0;223692062
49;1;5;1;1;0.10036631;64.0;37.0;223692358
49;1;5;2;1;0.02808303;64.0;37.0;223692472
49;1;5;1;7;0.08449329;63.0;42.0;223692956
49;1;5;2;7;0.029304031;63.0;42.0;223693063
49;1;5;1;9;0.06544567;68.0;42.0;223693391
49;1;5;2;9;0.04053724;68.0;42.0;223693480
49;1;5;1;0;0.07814408;127.0;38.0;223693784
49;1;5;2;0;0.033211235;127.0;38.0;223693874
49;1;7;1;8;0.083028086;102.0;42.0;223704914
49;1;7;3;8;0.08620269;103.0;42.0;223704955
49;1;7;2;8;0.044688646;103.0;42.0;223704995
49;1;7;1;0;0.08522589;105.0;40.0;223705143
49;1;7;2;0;0.023443226;105.0;40.0;223705250
49;1;7;1;0;0.081318684;108.0;42.0;223705357
49;1;7;2;0;0.042490844;108.0;42.0;223705429
49;1;7;1;0;0.082539685;111.0;39.0;223705512
49;1;7;2;0;0.03663004;111.0;39.0;223705601
49;1;7;1;0;0.08669109;105.0;35.0;223705684
49;1;7;2;0;0.02783883;105.0;35.0;223705773
49;1;7;1;0;0.09035409;107.0;44.0;223706069
49;1;7;2;0;0.032967035;107.0;44.0;223706158
49;1;8;1;0;0.08742369;115.0;37.0;223709331
49;1;8;2;0;0.030525032;115.0;37.0;223709446
49;1;8;1;1;0.08937729;46.0;13.0;223709537
49;1;8;2;1;0.044932846;46.0;13.0;223709627
49;1;8;1;0;0.08620269;105.0;30.0;223709668
49;1;8;2;0;0.029548232;105.0;30.0;223709758
49;1;8;1;0;0.06666667;124.0;23.0;223711254
49;1;8;2;0;0.02783883;124.0;23.0;223711352
49;1;8;1;9;0.059584863;66.0;68.0;223711631
49;1;8;2;9;0.032234434;66.0;68.0;223711738
49;1;8;1;5;0.07838828;118.0;38.0;223711943
49;1;8;2;5;0.042979244;118.0;38.0;223712033
49;1;8;1;3;0.09914531;84.0;54.0;223712930
49;1;8;3;3;0.05616606;83.0;54.0;223713017
49;1;8;2;3;0.031013433;83.0;54.0;223713036
49;1;8;1;7;0.08058608;50.0;38.0;223713266
49;1;8;2;7;0.03980464;50.0;38.0;223713405
49;1;8;1;4;0.08400489;73.0;36.0;223713766
49;1;8;2;4;0.030280832;73.0;36.0;223713856
49;1;8;1;3;0.07960928;77.0;22.0;223714168
49;1;8;2;3;0.032967035;77.0;22.0;223714266
49;1;8;1;1;0.08986569;64.0;24.0;223714332
49;1;8;3;1;0.023199024;65.0;24.0;223714406
49;1;8;2;1;0.023199024;65.0;24.0;223714422
49;1;6;1;5;0.07814408;107.0;53.0;223718186
49;1;6;3;5;0.081807084;107.0;52.0;223718262
49;1;6;2;5;0.032478634;107.0;52.0;223718324
49;1;6;1;4;0.094505504;65.0;22.0;223718784
49;1;6;3;4;0.026617829;65.0;23.0;223718877
49;1;6;2;4;0.026617829;65.0;23.0;223718890
49;1;6;1;8;0.08473749;91.0;54.0;223719226
49;1;6;2;8;0.041758243;91.0;54.0;223719348
49;1;6;1;3;0.08937729;86.0;54.0;223719922
49;1;6;3;3;0.03711844;84.5;54.0;223720024
49;1;6;2;3;0.03711844;85.0;54.0;223720036
49;1;6;1;1;0.10134311;68.0;41.0;223720217
49;1;6;2;1;0.03760684;68.0;41.0;223720324
49;1;6;1;7;0.082539685;77.0;31.0;223720620
49;1;6;2;7;0.041514043;77.0;31.0;223720719
49;1;6;1;9;0.061782666;66.0;59.0;223720833
49;1;6;3;9;0.07448108;65.0;59.0;223720878
49;1;6;2;9;0.031257633;65.0;59.0;223720956
49;1;6;1;0;0.07887668;107.0;35.0;223721253
49;1;6;2;0;0.029304031;107.0;35.0;223721350
49;2;7;1;1;0.10451771;69.0;48.0;223738919
49;2;7;3;1;0.040781442;68.0;48.0;223738968
49;2;7;2;1;0.040781442;68.0;48.0;223738984
49;2;7;1;5;0.08009768;115.0;40.0;223739066
49;2;7;2;5;0.02832723;115.0;40.0;223739165
49;2;7;1;9;0.072771676;81.0;51.0;223739378
49;2;7;3;9;0.034676436;79.5;51.0;223739465
49;2;7;2;9;0.034676436;80.0;51.0;223739477
49;2;7;1;0;0.09035409;113.0;35.0;223739665
49;2;7;2;0;0.04713065;113.0;35.0;223739747
49;2;7;1;0;0.08913309;108.0;46.0;223739886
49;2;7;2;0;0.042002443;108.0;46.0;223739976
49;2;7;1;0;0.09010989;111.0;38.0;223740500
49;2;7;2;0;0.02832723;111.0;38.0;223740590
49;2;8;1;3;0.092551894;73.0;44.0;223743495
49;2;8;3;3;0.09743591;71.96533;44.0;223743545
49;2;8;3;3;0.036385838;70.931915;45.068115;223743578
49;2;8;2;3;0.036385838;71.0;45.0;223743594
49;2;8;1;4;0.083028086;64.0;33.0;223743668
49;2;8;2;4;0.030036632;64.0;33.0;223743750
49;2;8;1;3;0.093040295;66.0;51.0;223743799
49;2;8;2;3;0.035653237;66.0;51.0;223743898
49;2;8;1;2;0.09914531;95.0;30.0;223745653
49;2;8;2;2;0.04053724;95.0;30.0;223745744
49;2;8;1;6;0.053724058;59.0;65.0;223745940
49;2;8;2;6;0.035164837;59.0;65.0;223746055
49;2;8;1;8;0.083760686;98.0;50.0;223746302
49;2;8;2;8;0.035409037;98.0;50.0;223746400
49;2;8;1;7;0.08498169;55.0;39.0;223747049
49;2;8;3;7;0.08693529;56.0;39.0;223747094
49;2;8;2;7;0.043956045;56.0;39.0;223747138
49;2;8;1;2;0.08840049;113.0;35.0;223747253
49;2;8;2;2;0.04004884;113.0;35.0;223747343
49;2;8;1;0;0.08620269;93.0;51.0;223747588
49;2;8;2;0;0.03858364;93.0;51.0;223747711
49;2;8;1;6;0.06275947;63.0;61.0;223748023
49;2;8;2;6;0.032967035;63.0;61.0;223748121
